year,origin,destination,trade_value
2000,SVN,MWI,14952.0
2000,SVN,MYS,6634801.0
2000,SVN,MYT,8588.0
2000,SVN,NCL,2814.0
2000,SVN,NER,85193.0
2000,SVN,NGA,1426104.0
2000,SVN,NIC,15495.0
2000,SVN,NLD,158188694.0
2000,SVN,NOR,26839025.0
2000,SVN,NPL,46143.0
2000,SVN,NZL,3272350.0
2000,SVN,OMN,1486644.0
2000,SVN,PAK,8045681.0
2000,SVN,PAN,1050997.0
2000,SVN,PER,712118.0
2000,SVN,PHL,2521793.0
2000,SVN,PNG,34735.0
2000,SVN,POL,242814428.0
2000,SVN,PRK,94715.0
2000,SVN,PRT,17459173.0
2000,SVN,PRY,162591.0
2000,SVN,PYF,83315.0
2000,SVN,QAT,758661.0
2000,SVN,ROU,56358338.0
2000,SVN,RUS,203384981.0
2000,SVN,RWA,6255.0
2000,SVN,SAU,18337463.0
2000,SVN,SCG,141985502.0
2000,SVN,SDN,219980.0
2000,SVN,SEN,375459.0
2000,SVN,SGP,3310395.0
2000,SVN,SLE,1096368.0
2000,SVN,SLV,403582.0
2000,SVN,SMR,1110188.0
2000,SVN,SOM,5032.0
2000,SVN,SUR,52429.0
2000,SVN,SVK,91779140.0
2000,SVN,SWE,67203521.0
2000,SVN,SYC,1937.0
2000,SVN,SYR,9789708.0
2000,SVN,TCD,24312.0
2000,SVN,TGO,1727.0
2000,SVN,THA,8993552.0
2000,SVN,TKM,300621.0
2000,SVN,TTO,8.0
2000,SVN,TUN,3925329.0
2000,SVN,TUR,73637843.0
2000,SVN,TWN,23248990.0
2000,SVN,TZA,28825.0
2000,SVN,UGA,74780.0
2000,SVN,UKR,30476466.0
2000,SVN,URY,1013408.0
2000,SVN,USA,311644740.0
2000,SVN,UZB,1880410.0
2000,SVN,VCT,62766.0
2000,SVN,VEN,3631179.0
2000,SVN,VGB,248907.0
2000,SVN,VNM,13687.0
2000,SVN,YEM,1127838.0
2000,SVN,ZAF,12760221.0
2000,SVN,ZMB,26080.0
2000,SVN,ZWE,517.0
2000,SWE,ABW,1848592.0
2000,SWE,AFG,13750.0
2000,SWE,AGO,17337259.0
2000,SWE,AIA,31865.0
2000,SWE,ALB,1335092.0
2000,SWE,AND,1075736.0
2000,SWE,ANT,5171586.0
2000,SWE,ARE,227235485.0
2000,SWE,ARG,295430268.0
2000,SWE,ARM,6706486.0
2000,SWE,ATG,7075336.0
2000,SWE,AUS,905951670.0
2000,SWE,AUT,866877938.0
2000,SWE,AZE,20945511.0
2000,SWE,BDI,89809.0
2000,SWE,BEL,3808782891.0
2000,SWE,BEN,4188908.000000001
2000,SWE,BFA,764435.0
2000,SWE,BGD,21651973.0
2000,SWE,BGR,59426287.0
2000,SWE,BHR,24453895.0
2000,SWE,BHS,2140805.0
2000,SWE,BIH,15954961.0
2000,SWE,BLR,25908418.0
2000,SWE,BLZ,672758.0
2000,SWE,BMU,755694.0
2000,SWE,BOL,25688581.0
2000,SWE,BRA,755059164.0
2000,SWE,BRB,4427580.0
2000,SWE,BRN,1877510.0
2000,SWE,BTN,209195.0
2000,SWE,BWA,24015337.0
2000,SWE,CAF,185732.0
2000,SWE,CAN,1104262219.0
2000,SWE,CHE,1064304669.0
2000,SWE,CHL,281045975.0
2000,SWE,CHN,2203139519.0
2000,SWE,CIV,11212881.0
2000,SWE,CMR,14084612.0
2000,SWE,COD,706698.0
2000,SWE,COG,7535027.0
2000,SWE,COL,110271735.0
2000,SWE,COM,437.0
2000,SWE,CPV,490933.0
2000,SWE,CRI,19328368.0
2000,SWE,CUB,21917098.0
2000,SWE,CYM,1376731.0
2000,SWE,CYP,102437366.0
2000,SWE,CZE,537892693.0
2000,SWE,DEU,9063024375.0
2000,SWE,DJI,435957.0
2000,SWE,DMA,77027.0
2000,SWE,DNK,4981388438.0
2000,SWE,DOM,26215839.0
2000,SWE,DZA,63830223.0
2000,SWE,ECU,12696402.0
2000,SWE,EGY,431415688.0
2000,SWE,ERI,507650.0
2000,SWE,ESP,2513957340.0
2000,SWE,EST,438604291.0
2000,SWE,ETH,33607293.0
2000,SWE,FIN,4198169938.0
2000,SWE,FJI,603463.0
2000,SWE,FLK,1520013.0
2000,SWE,FRA,4451785719.0
2000,SWE,FSM,9057.0
2000,SWE,GAB,8069632.0
2000,SWE,GBR,7767201906.0
2000,SWE,GEO,15148049.0
2000,SWE,GHA,25931677.0
2000,SWE,GIB,16477023.000000002
2000,SWE,GIN,4706203.0
2000,SWE,GMB,1519028.0
2000,SWE,GNB,179186.0
2000,SWE,GNQ,366227.0
2000,SWE,GRC,600436718.0
2000,SWE,GRD,384401.0
2000,SWE,GRL,3482785.0
2000,SWE,GTM,32912890.0
2000,SWE,GUY,1203719.0
2000,SWE,HKG,671446540.0
2000,SWE,HND,8753545.0
2000,SWE,HRV,117229072.0
2000,SWE,HTI,630747.0
2000,SWE,HUN,383059120.0
2000,SWE,IDN,272385287.0
2000,SWE,IND,303733667.0
2000,SWE,IOT,944265.0
2000,SWE,IRL,600220742.0
2000,SWE,IRN,308941402.0
2000,SWE,IRQ,10614998.0
2000,SWE,ISL,187784236.0
2000,SWE,ISR,421610023.0
2000,SWE,ITA,3472708906.0
2000,SWE,JAM,29412543.0
2000,SWE,JOR,70369056.0
2000,SWE,JPN,2517465584.0
2000,SWE,KAZ,27254793.0
2000,SWE,KEN,26421413.0
2000,SWE,KGZ,1678936.0
2000,SWE,KHM,10654159.0
2000,SWE,KIR,84900.0
2000,SWE,KNA,33440.0
2000,SWE,KOR,564704943.0
2000,SWE,KWT,38727226.0
2000,SWE,LAO,1345849.0
2000,SWE,LBN,63103362.0
2000,SWE,LBR,87518.0
2000,SWE,LBY,50886584.0
2000,SWE,LCA,744364.0
2000,SWE,LKA,47862344.0
2000,SWE,LSO,2265998.0
2000,SWE,LTU,186779939.0
2000,SWE,LUX,33200432.0
2000,SWE,LVA,227345060.0
2000,SWE,MAC,5933408.0
2000,SWE,MAR,228175685.0
2000,SWE,MDA,9951441.0
2000,SWE,MDG,3310013.0
2000,SWE,MDV,975647.0
2000,SWE,MEX,1139471174.0
2000,SWE,MHL,980496.0
2000,SWE,MKD,34338392.0
2000,SWE,MLI,492098.0
2000,SWE,MLT,21174249.0
2000,SWE,MMR,118619.0
2000,SWE,MNG,1004330.0
2000,SWE,MNP,18442.0
2000,SWE,MOZ,1793913.0
2000,SWE,MRT,610372.0
2000,SWE,MSR,194135.0
2000,SWE,MUS,5332623.0
2000,SWE,MWI,1867835.0
2000,SWE,MYS,681482175.0
2000,SWE,MYT,1702674.0
2000,SWE,NAM,6947100.0
2000,SWE,NCL,1053502.0
2000,SWE,NER,308509.0
2000,SWE,NGA,75397682.0
2000,SWE,NIC,3666112.0
2000,SWE,NLD,4226455594.0
2000,SWE,NOR,6263566625.0
2000,SWE,NPL,2625106.0
2000,SWE,NRU,6766.0
2000,SWE,NZL,164943752.0
2000,SWE,OMN,34260401.0
2000,SWE,PAK,56657484.0
2000,SWE,PAN,36494347.0
2000,SWE,PCN,218.0
2000,SWE,PER,64404796.0
2000,SWE,PHL,158930929.0
2000,SWE,PNG,443485.0
2000,SWE,POL,1478261391.0
2000,SWE,PRK,3558378.0
2000,SWE,PRT,523372816.0
2000,SWE,PRY,27852058.0
2000,SWE,PSE,7916427.0
2000,SWE,PYF,4652184.0
2000,SWE,QAT,39664581.0
2000,SWE,ROU,192068917.0
2000,SWE,RUS,546667290.0
2000,SWE,RWA,62744.0
2000,SWE,SAU,727394617.0
2000,SWE,SCG,86912985.0
2000,SWE,SDN,19037969.0
2000,SWE,SEN,7048427.0
2000,SWE,SGP,572389596.0
2000,SWE,SHN,46706.0
2000,SWE,SLB,55218.0
2000,SWE,SLE,3480461.0
2000,SWE,SLV,14157378.0
2000,SWE,SOM,31538.0
2000,SWE,SPM,34375.0
2000,SWE,STP,80076.0
2000,SWE,SUR,1156739.0
2000,SWE,SVK,93432061.0
2000,SWE,SVN,199091294.0
2000,SWE,SWZ,25678.0
2000,SWE,SYC,495325.0
2000,SWE,SYR,55803682.0
2000,SWE,TCA,4038.000000000001
2000,SWE,TCD,2745716.0
2000,SWE,TGO,2091772.0
2000,SWE,THA,340894889.0
2000,SWE,TJK,29245.0
2000,SWE,TKM,1079534.0
2000,SWE,TON,16477.0
2000,SWE,TTO,6098461.0
2000,SWE,TUN,140684061.0
2000,SWE,TUR,1215657715.0
2000,SWE,TWN,783064051.0
2000,SWE,TZA,25797876.0
2000,SWE,UGA,6604398.0
2000,SWE,UKR,103148024.0
2000,SWE,URY,20178258.0
2000,SWE,USA,8398473030.999999
2000,SWE,UZB,9412761.0
2000,SWE,VCT,135365.0
2000,SWE,VEN,121242290.0
2000,SWE,VGB,1860704.0
2000,SWE,VNM,67424529.0
2000,SWE,VUT,39394.0
2000,SWE,WSM,19206.0
2000,SWE,YEM,13357879.0
2000,SWE,ZAF,378532125.0
2000,SWE,ZMB,8287780.000000001
2000,SWE,ZWE,8279397.000000001
2000,SWZ,AFG,2641.0
2000,SWZ,AGO,5813295.0
2000,SWZ,ARE,89922.0
2000,SWZ,ARG,6697.0
2000,SWZ,ATG,159.0
2000,SWZ,AUS,4484575.0
2000,SWZ,AUT,119295.0
2000,SWZ,BDI,1005767.0
2000,SWZ,BEL,3849941.0
2000,SWZ,BEN,1172994.0
2000,SWZ,BGD,6025043.0
2000,SWZ,BGR,43255.0
2000,SWZ,BLR,4596.0
2000,SWZ,BMU,14.0
2000,SWZ,BOL,29694.0
2000,SWZ,BRA,840581.0
2000,SWZ,BRB,12969.0
2000,SWZ,BWA,84364.0
2000,SWZ,CAN,1373662.0
2000,SWZ,CHE,72137.0
2000,SWZ,CHL,755.0
2000,SWZ,CHN,174533.0
2000,SWZ,CIV,227.0
2000,SWZ,CMR,54862.0
2000,SWZ,COD,35021.0
2000,SWZ,COG,3342616.0
2000,SWZ,COL,957.0
2000,SWZ,CRI,7043.0
2000,SWZ,CUB,222358.0
2000,SWZ,CYP,552.0
2000,SWZ,CZE,182442.0
2000,SWZ,DEU,2035239.0
2000,SWZ,DJI,1875062.0
2000,SWZ,DMA,19333.0
2000,SWZ,DNK,77284.0
2000,SWZ,DZA,96.0
2000,SWZ,ESP,4427007.0
2000,SWZ,EST,4216.0
2000,SWZ,ETH,7602997.0
2000,SWZ,FIN,10071723.0
2000,SWZ,FRA,38551194.0
2000,SWZ,GAB,4983.0
2000,SWZ,GBR,65519231.0
2000,SWZ,GHA,190863.0
2000,SWZ,GRC,974138.0
2000,SWZ,GRD,286.0
2000,SWZ,GUY,275295.0
2000,SWZ,HKG,4555267.0
2000,SWZ,HRV,101139.0
2000,SWZ,HUN,12894.0
2000,SWZ,IDN,5762900.0
2000,SWZ,IND,1113532.0
2000,SWZ,IRL,275880.0
2000,SWZ,IRN,11374441.0
2000,SWZ,ISR,272918.0
2000,SWZ,ITA,12796365.0
2000,SWZ,JPN,10360926.0
2000,SWZ,KEN,3544808.0
2000,SWZ,KNA,2374.0
2000,SWZ,KOR,33619137.0
2000,SWZ,LBN,17431.0
2000,SWZ,LCA,84654.0
2000,SWZ,LKA,681936.0
2000,SWZ,LSO,65382.99999999999
2000,SWZ,LTU,25925.0
2000,SWZ,MDA,50038.0
2000,SWZ,MDG,2502557.0
2000,SWZ,MDV,6492.0
2000,SWZ,MEX,135537.0
2000,SWZ,MKD,11326.0
2000,SWZ,MLT,3191.0
2000,SWZ,MOZ,55106248.0
2000,SWZ,MUS,16332942.0
2000,SWZ,MWI,10799313.0
2000,SWZ,MYS,1532635.0
2000,SWZ,NAM,718671.0
2000,SWZ,NER,3829.0
2000,SWZ,NGA,958581.0
2000,SWZ,NLD,11148836.0
2000,SWZ,NOR,993.0
2000,SWZ,NZL,29737.0
2000,SWZ,OMN,168777.0
2000,SWZ,PER,131750.0
2000,SWZ,PHL,431749.0
2000,SWZ,POL,126347.0
2000,SWZ,PRT,383234.0
2000,SWZ,PRY,107486.0
2000,SWZ,PYF,969363.0
2000,SWZ,QAT,32327.0
2000,SWZ,ROU,32950.0
2000,SWZ,RUS,1622.0
2000,SWZ,RWA,925476.0
2000,SWZ,SAU,1510793.0
2000,SWZ,SCG,27000.0
2000,SWZ,SDN,4555486.0
2000,SWZ,SEN,35760.0
2000,SWZ,SGP,492629.0
2000,SWZ,SVK,39274.0
2000,SWZ,SVN,10167.0
2000,SWZ,SWE,11812.0
2000,SWZ,SYC,742100.0
2000,SWZ,THA,6691383.0
2000,SWZ,TTO,43787.0
2000,SWZ,TUN,78826.0
2000,SWZ,TUR,404407.0
2000,SWZ,TWN,4217063.0
2000,SWZ,TZA,28858697.0
2000,SWZ,UGA,7825779.0
2000,SWZ,USA,110252572.0
2000,SWZ,VCT,1051.0
2000,SWZ,VEN,11611.0
2000,SWZ,ZAF,529251793.0
2000,SWZ,ZMB,7788763.0
2000,SWZ,ZWE,27878262.0
2000,SYC,ALB,700.0
2000,SYC,ARM,18950.0
2000,SYC,AUS,65750.0
2000,SYC,AUT,1064690.0
2000,SYC,BEL,753944.0
2000,SYC,BEN,18148.0
2000,SYC,BGR,1292.0
2000,SYC,BLR,13520.0
2000,SYC,BLZ,1301.0
2000,SYC,BOL,27758.0
2000,SYC,BRB,31.0
2000,SYC,BWA,681.0
2000,SYC,CAN,156149.0
2000,SYC,CHE,42525.0
2000,SYC,CHN,140765.0
2000,SYC,COL,820.0
2000,SYC,CPV,3194.0
2000,SYC,CYP,74084.0
2000,SYC,CZE,5118.0
2000,SYC,DEU,14480733.0
2000,SYC,DNK,1165589.0
2000,SYC,DZA,6437.0
2000,SYC,ESP,1429700.0
2000,SYC,EST,3419.0
2000,SYC,ETH,5297.0
2000,SYC,FIN,1412144.0
2000,SYC,FRA,35200731.0
2000,SYC,GAB,1001.0
2000,SYC,GBR,54342684.0
2000,SYC,GIN,34678.0
2000,SYC,GRC,102790.0
2000,SYC,GRD,834.0
2000,SYC,HKG,1103587.0
2000,SYC,HRV,15578.0
2000,SYC,HUN,28368.0
2000,SYC,IDN,78323.0
2000,SYC,IND,29788.0
2000,SYC,IRL,12934.0
2000,SYC,ISL,4026.0
2000,SYC,ITA,17217012.0
2000,SYC,JPN,10744699.0
2000,SYC,KEN,298413.0
2000,SYC,KHM,240.0
2000,SYC,KOR,43242.0
2000,SYC,LBN,90466.0
2000,SYC,LKA,71887.0
2000,SYC,LUX,446.0
2000,SYC,MAC,1371.0
2000,SYC,MDG,251145.0
2000,SYC,MEX,39462.0
2000,SYC,MKD,8125.999999999999
2000,SYC,MLI,711.0
2000,SYC,MLT,203256.0
2000,SYC,MUS,923181.0
2000,SYC,MYS,101953.0
2000,SYC,MYT,8387.0
2000,SYC,NAM,3077.0
2000,SYC,NLD,14280730.0
2000,SYC,NOR,287.0
2000,SYC,NZL,159794.0
2000,SYC,OMN,6117.0
2000,SYC,PAN,5421.0
2000,SYC,PER,46208.0
2000,SYC,PHL,112850.0
2000,SYC,PRT,1258966.0
2000,SYC,PYF,2748.0
2000,SYC,QAT,98947.0
2000,SYC,RUS,75134.0
2000,SYC,SCG,76000.0
2000,SYC,SDN,84326.0
2000,SYC,SGP,670793.0
2000,SYC,SVK,392.0
2000,SYC,SVN,4.0
2000,SYC,SWE,12214.0
2000,SYC,SWZ,124.0
2000,SYC,THA,9386397.0
2000,SYC,TUN,781818.0
2000,SYC,TUR,150309.0
2000,SYC,TZA,6832.0
2000,SYC,UGA,46.0
2000,SYC,USA,6633958.0
2000,SYC,ZAF,3742432.0
2000,SYC,ZWE,4681.0
2000,SYR,ALB,2652626.0
2000,SYR,ARG,376099.0
2000,SYR,ARM,281495.0
2000,SYR,ATG,1078.0
2000,SYR,AUS,841590.0
2000,SYR,AUT,50835217.0
2000,SYR,AZE,702717.0
2000,SYR,BEL,23546486.0
2000,SYR,BEN,172058.0
2000,SYR,BFA,59640.0
2000,SYR,BGR,4955572.0
2000,SYR,BLR,89458.0
2000,SYR,BOL,100252.0
2000,SYR,BRA,3514466.0
2000,SYR,BRB,5101.0
2000,SYR,CAN,27292734.0
2000,SYR,CHE,1131193.0
2000,SYR,CHL,517536.0
2000,SYR,CHN,87146.0
2000,SYR,CIV,127119.0
2000,SYR,CMR,61.0
2000,SYR,COL,2863970.0
2000,SYR,CRI,66052.0
2000,SYR,CUB,395165.0
2000,SYR,CYP,107596655.0
2000,SYR,CZE,3005096.0
2000,SYR,DEU,1324907355.0
2000,SYR,DMA,10227.0
2000,SYR,DNK,3124827.0
2000,SYR,DZA,25884945.0
2000,SYR,ECU,858685.0
2000,SYR,ESP,157440143.0
2000,SYR,EST,272324.0
2000,SYR,ETH,466926.0
2000,SYR,FIN,147767.0
2000,SYR,FRA,516897070.0
2000,SYR,GAB,77286.0
2000,SYR,GBR,80218918.0
2000,SYR,GEO,368253.0
2000,SYR,GRC,24824868.0
2000,SYR,GRD,3504.0
2000,SYR,GTM,203590.0
2000,SYR,HKG,10540488.0
2000,SYR,HRV,47922490.0
2000,SYR,HUN,934246.0
2000,SYR,IDN,14274672.0
2000,SYR,IND,7240200.0
2000,SYR,IRL,516781.0
2000,SYR,IRN,1399536.0
2000,SYR,ITA,614267898.0
2000,SYR,JOR,43702657.0
2000,SYR,JPN,15731975.0
2000,SYR,KEN,17811.0
2000,SYR,KGZ,50770.0
2000,SYR,KHM,63885.0
2000,SYR,KOR,5068927.0
2000,SYR,LBN,267794945.0
2000,SYR,LKA,405711.0
2000,SYR,LTU,127118.0
2000,SYR,LUX,67.0
2000,SYR,MDA,16738.0
2000,SYR,MEX,2301077.0
2000,SYR,MKD,2494087.0
2000,SYR,MLT,214410.0
2000,SYR,MRT,72659.0
2000,SYR,MUS,74552.0
2000,SYR,MYS,2683606.0
2000,SYR,NER,21.0
2000,SYR,NGA,7044013.0
2000,SYR,NIC,8878.0
2000,SYR,NLD,6367681.0
2000,SYR,NOR,85534.0
2000,SYR,NZL,28189.0
2000,SYR,OMN,11825896.0
2000,SYR,PER,371678.0
2000,SYR,PHL,48232.0
2000,SYR,POL,1755012.0
2000,SYR,PRT,61128045.0
2000,SYR,PRY,120564.0
2000,SYR,PYF,3391.0
2000,SYR,QAT,24067279.0
2000,SYR,ROU,6264118.0
2000,SYR,RUS,11005926.0
2000,SYR,SAU,180552258.0
2000,SYR,SCG,5818000.0
2000,SYR,SDN,12038667.0
2000,SYR,SEN,1107895.0
2000,SYR,SGP,22945139.0
2000,SYR,SVK,109315.0
2000,SYR,SVN,47727.0
2000,SYR,SWE,4338053.0
2000,SYR,TGO,14999.0
2000,SYR,THA,13523599.0
2000,SYR,TKM,61549.0
2000,SYR,TTO,257458.00000000003
2000,SYR,TUN,7796123.0
2000,SYR,TUR,506451232.0
2000,SYR,TWN,1458.0
2000,SYR,TZA,59292.0
2000,SYR,UGA,48056.0
2000,SYR,URY,1990.0
2000,SYR,USA,147400055.0
2000,SYR,VEN,861239.0
2000,SYR,VNM,243939.0
2000,SYR,ZAF,572494.0
2000,SYR,ZWE,174769.0
2000,TCA,ATG,215.0
2000,TCA,AUS,2599.0
2000,TCA,AUT,146681.0
2000,TCA,AZE,101953.0
2000,TCA,BGR,105303.0
2000,TCA,BHS,8239.0
2000,TCA,BRA,2080.0
2000,TCA,BRB,393.0
2000,TCA,CAN,1032060.0
2000,TCA,CHE,139287.0
2000,TCA,CHN,103997.0
2000,TCA,COL,6625.0
2000,TCA,CRI,49691.0
2000,TCA,CZE,1336.0
2000,TCA,DEU,1000.0
2000,TCA,DMA,1509.0
2000,TCA,DNK,322.0
2000,TCA,ETH,704944.0
2000,TCA,FRA,119990.0
2000,TCA,GBR,352514.0
2000,TCA,GUY,280.0
2000,TCA,IDN,14400.0
2000,TCA,IND,20268.0
2000,TCA,JAM,66431.0
2000,TCA,KNA,2350.0
2000,TCA,KOR,2844.0
2000,TCA,LCA,32866.0
2000,TCA,MDA,338.0
2000,TCA,MEX,40370.0
2000,TCA,MUS,1854.0
2000,TCA,MYT,325.0
2000,TCA,NER,28526.0
2000,TCA,NGA,197700.0
2000,TCA,ROU,75000.0
2000,TCA,RUS,39.0
2000,TCA,SCG,2000.0
2000,TCA,SDN,4151.0
2000,TCA,SGP,16953.0
2000,TCA,SVK,1715.0
2000,TCA,TGO,10358.0
2000,TCA,THA,380085.0
2000,TCA,TTO,15972.0
2000,TCA,TWN,5162.0
2000,TCA,TZA,2567.0
2000,TCA,UGA,75370.0
2000,TCA,USA,4286575.0
2000,TCA,ZAF,1794.0
2000,TCD,ARG,111849.0
2000,TCD,AUS,12304.0
2000,TCD,AUT,1958281.0
2000,TCD,BEL,3014702.0
2000,TCD,BEN,303.0
2000,TCD,BFA,162.0
2000,TCD,BGR,1289.0
2000,TCD,BRA,3265795.0
2000,TCD,BRB,291.0
2000,TCD,CAN,32505.000000000004
2000,TCD,CHE,19975.0
2000,TCD,CHN,13872.0
2000,TCD,CIV,956.0
2000,TCD,CMR,2266803.0
2000,TCD,COL,1369746.0
2000,TCD,CPV,829.0
2000,TCD,CRI,5540.0
2000,TCD,CUB,211066.0
2000,TCD,CZE,3606122.0
2000,TCD,DEU,14754836.0
2000,TCD,DZA,94574.0
2000,TCD,ECU,44132.0
2000,TCD,ESP,2030538.0
2000,TCD,EST,15905.0
2000,TCD,FRA,5039721.0
2000,TCD,GAB,28779.0
2000,TCD,GBR,56833.0
2000,TCD,GIN,26121.0
2000,TCD,GRC,5977.0
2000,TCD,HRV,1596515.0
2000,TCD,HUN,342207.0
2000,TCD,IDN,155242.0
2000,TCD,ITA,195008.0
2000,TCD,JPN,1015734.0
2000,TCD,KNA,826.0
2000,TCD,KOR,74301.0
2000,TCD,MDG,43112.0
2000,TCD,MEX,201471.0
2000,TCD,MKD,423.0
2000,TCD,MUS,2090.0
2000,TCD,NER,9319.0
2000,TCD,NGA,594424.0
2000,TCD,NIC,27747.0
2000,TCD,NLD,18413.0
2000,TCD,OMN,343.0
2000,TCD,PER,1351.0
2000,TCD,POL,4498477.0
2000,TCD,PRT,28246715.0
2000,TCD,ROU,26586.0
2000,TCD,RUS,33527.0
2000,TCD,SCG,23000.0
2000,TCD,SDN,16350.000000000002
2000,TCD,SGP,2053.0
2000,TCD,SVK,387.0
2000,TCD,SVN,876881.0
2000,TCD,SWE,6434.0
2000,TCD,TGO,567.0
2000,TCD,THA,655066.0
2000,TCD,TUN,2007819.0
2000,TCD,TUR,228749.0
2000,TCD,TWN,3478199.0
2000,TCD,USA,4367666.0
2000,TCD,VCT,253.0
2000,TGO,ARE,124343.0
2000,TGO,ARG,307.0
2000,TGO,AUS,58071.0
2000,TGO,AUT,189976.0
2000,TGO,BEL,7490885.0
2000,TGO,BEN,24738108.0
2000,TGO,BFA,9972121.0
2000,TGO,BGD,1503896.0
2000,TGO,BGR,1844517.0
2000,TGO,BMU,254328.0
2000,TGO,BRA,11072707.0
2000,TGO,CAF,57304.0
2000,TGO,CAN,623271.0
2000,TGO,CHE,3560508.0
2000,TGO,CHN,276306.0
2000,TGO,CIV,2439611.0
2000,TGO,CMR,1786233.0
2000,TGO,COD,78514.0
2000,TGO,COG,431001.0
2000,TGO,COL,10817154.0
2000,TGO,CUB,1500.0
2000,TGO,CZE,131431.0
2000,TGO,DEU,2916426.0
2000,TGO,DNK,992358.0
2000,TGO,DOM,2069.0
2000,TGO,DZA,181678.0
2000,TGO,ECU,12111.0
2000,TGO,ESP,7579286.0
2000,TGO,EST,1433.0
2000,TGO,ETH,14554.0
2000,TGO,FIN,301294.0
2000,TGO,FLK,36574.0
2000,TGO,FRA,10747228.0
2000,TGO,GAB,1596386.0
2000,TGO,GBR,2865984.0
2000,TGO,GHA,31812461.0
2000,TGO,GIN,390774.0
2000,TGO,GMB,5605.0
2000,TGO,GNQ,6684.0
2000,TGO,GRC,4714109.0
2000,TGO,GRD,3664.0
2000,TGO,GTM,1208297.0
2000,TGO,GUY,79253.0
2000,TGO,HKG,714632.0
2000,TGO,HRV,20109.0
2000,TGO,HUN,354114.0
2000,TGO,IDN,9286377.0
2000,TGO,IND,13073677.0
2000,TGO,IRL,962664.0
2000,TGO,IRN,25255246.0
2000,TGO,ISR,402426.0
2000,TGO,ITA,10968690.0
2000,TGO,JPN,218449.0
2000,TGO,KEN,286113.0
2000,TGO,KHM,428212.0
2000,TGO,KOR,91181.0
2000,TGO,LBN,55327.0
2000,TGO,LBR,924993.0
2000,TGO,MAR,1668130.0
2000,TGO,MDG,8601.0
2000,TGO,MEX,344234.0
2000,TGO,MKD,33.0
2000,TGO,MLI,21598674.0
2000,TGO,MUS,4305.0
2000,TGO,MWI,194.0
2000,TGO,MYS,2072803.0
2000,TGO,NAM,2448.0
2000,TGO,NER,5921056.0
2000,TGO,NGA,13279944.0
2000,TGO,NLD,4195597.0
2000,TGO,NOR,61840.0
2000,TGO,PAK,170257.0
2000,TGO,PAN,33596.0
2000,TGO,PHL,20358482.0
2000,TGO,PNG,2616.0
2000,TGO,POL,6280671.0
2000,TGO,PRT,1539343.0
2000,TGO,ROU,2277087.0
2000,TGO,SEN,590104.0
2000,TGO,SGP,466809.0
2000,TGO,SLE,14413.0
2000,TGO,STP,110093.0
2000,TGO,SVK,240.0
2000,TGO,SVN,175794.0
2000,TGO,SWE,30729.0
2000,TGO,SWZ,596.0
2000,TGO,TCD,355417.0
2000,TGO,THA,4213615.0
2000,TGO,TUR,2149962.0
2000,TGO,TWN,13873524.0
2000,TGO,TZA,10181.0
2000,TGO,UGA,4072.0
2000,TGO,URY,1855731.0
2000,TGO,USA,4709245.0
2000,TGO,VEN,494036.0
2000,TGO,VGB,11140.0
2000,TGO,VNM,314100.0
2000,TGO,WLF,425.0
2000,TGO,YEM,60889.0
2000,TGO,ZAF,24608812.0
2000,TGO,ZWE,17204.0
2000,THA,ABW,1647147.0
2000,THA,AFG,2085822.0
2000,THA,AGO,15066499.0
2000,THA,ALB,1816818.0
2000,THA,AND,3721561.0
2000,THA,ANT,7042200.0
2000,THA,ARE,567763639.0
2000,THA,ARG,136647065.0
2000,THA,ARM,372831.0
2000,THA,ASM,1064018.0
2000,THA,ATG,2283851.0
2000,THA,AUS,1773473000.0
2000,THA,AUT,138964977.0
2000,THA,AZE,3518099.0
2000,THA,BDI,982533.0
2000,THA,BEL,1292506039.0
2000,THA,BEN,59618490.0
2000,THA,BFA,4263657.0
2000,THA,BGD,217650670.0
2000,THA,BGR,8300334.999999999
2000,THA,BHR,26383387.0
2000,THA,BHS,1306084.0
2000,THA,BLR,6180939.0
2000,THA,BLZ,4292504.0
2000,THA,BMU,241520.0
2000,THA,BOL,2403955.0
2000,THA,BRA,243616883.0
2000,THA,BRB,3811736.0
2000,THA,BRN,37723777.0
2000,THA,BTN,407794.0
2000,THA,BWA,708219.0
2000,THA,CAF,137484.0
2000,THA,CAN,1017793711.0
2000,THA,CCK,6800.0
2000,THA,CHE,403766254.0
2000,THA,CHL,92740317.0
2000,THA,CHN,3287018000.0
2000,THA,CIV,62133356.0
2000,THA,CMR,4427887.0
2000,THA,COD,1814062.0
2000,THA,COG,10471834.0
2000,THA,COK,127230.0
2000,THA,COL,48232296.0
2000,THA,COM,3090465.0
2000,THA,CPV,2244199.0
2000,THA,CRI,17993559.0
2000,THA,CUB,12114286.0
2000,THA,CXR,5540.0
2000,THA,CYM,2406253.0
2000,THA,CYP,77868460.0
2000,THA,CZE,81307460.0
2000,THA,DEU,1982996543.0
2000,THA,DJI,6166133.0
2000,THA,DMA,2389907.0
2000,THA,DNK,229031970.0
2000,THA,DOM,39145676.0
2000,THA,DZA,24785807.0
2000,THA,ECU,9736170.0
2000,THA,EGY,138357845.0
2000,THA,ERI,1472953.0
2000,THA,ESP,761138211.0
2000,THA,EST,10902076.0
2000,THA,ETH,11663937.0
2000,THA,FIN,162359876.0
2000,THA,FJI,13503792.0
2000,THA,FLK,330.0
