year,origin,destination,migrant_stock
2010,IRL,BWA,541
2010,IRL,CAN,29436
2010,IRL,CHN,947
2010,IRL,CRI,30
2010,IRL,CYP,815
2010,IRL,CZE,423
2010,IRL,DNK,1379
2010,IRL,DOM,32
2010,IRL,ESP,13496
2010,IRL,EST,146
2010,IRL,FIN,406
2010,IRL,GBR,472667
2010,IRL,GRC,625
2010,IRL,HKG,681
2010,IRL,HRV,53
2010,IRL,HUN,805
2010,IRL,IND,241
2010,IRL,ISL,80
2010,IRL,ITA,2938
2010,IRL,JPN,1052
2010,IRL,LCA,18
2010,IRL,LIE,9
2010,IRL,LTU,1465
2010,IRL,LUX,1067
2010,IRL,LVA,761
2010,IRL,MDA,115
2010,IRL,MEX,270
2010,IRL,MLT,223
2010,IRL,MNG,7
2010,IRL,MUS,44
2010,IRL,NAM,60
2010,IRL,NIC,23
2010,IRL,NOR,700
2010,IRL,NZL,8253
2010,IRL,PAN,80
2010,IRL,PER,170
2010,IRL,PNG,42
2010,IRL,POL,3850
2010,IRL,PRT,1377
2010,IRL,ROU,302
2010,IRL,SLV,11
2010,IRL,SVK,667
2010,IRL,SVN,27
2010,IRL,USA,133578
2010,IRL,VEN,58
2010,IRN,ARG,208
2010,IRN,ARM,11117
2010,IRN,AUS,36536
2010,IRN,AUT,13176
2010,IRN,AZE,1484
2010,IRN,BEL,9474
2010,IRN,BGR,239
2010,IRN,BLR,47
2010,IRN,BOL,53
2010,IRN,BRA,557
2010,IRN,CAN,119904
2010,IRN,CHE,7783
2010,IRN,CHN,1119
2010,IRN,CRI,100
2010,IRN,CYP,1262
2010,IRN,CZE,513
2010,IRN,DEU,120737
2010,IRN,DNK,12157
2010,IRN,DOM,30
2010,IRN,ECU,134
2010,IRN,EST,28
2010,IRN,FIN,3924
2010,IRN,GBR,80720
2010,IRN,GEO,114
2010,IRN,GRC,2017
2010,IRN,GTM,16
2010,IRN,HRV,48
2010,IRN,HUN,2037
2010,IRN,IDN,103
2010,IRN,IND,2027
2010,IRN,IRQ,18029
2010,IRN,ISL,35
2010,IRN,ISR,50183
2010,IRN,ITA,10058
2010,IRN,JPN,4912
2010,IRN,KAZ,3048
2010,IRN,LBY,367
2010,IRN,LIE,8
2010,IRN,LKA,103
2010,IRN,LTU,82
2010,IRN,LUX,152
2010,IRN,LVA,38
2010,IRN,MEX,288
2010,IRN,MLT,24
2010,IRN,MYS,130
2010,IRN,NAM,30
2010,IRN,NLD,25769
2010,IRN,NOR,13037
2010,IRN,NRU,31
2010,IRN,NZL,2977
2010,IRN,PAK,2345
2010,IRN,PAN,74
2010,IRN,POL,315
2010,IRN,PRT,180
2010,IRN,ROU,1025
2010,IRN,RUS,1974
2010,IRN,SLV,17
2010,IRN,SVK,104
2010,IRN,SVN,54
2010,IRN,SWE,61064
2010,IRN,TJK,1218
2010,IRN,TKM,1718
2010,IRN,TUR,29160
2010,IRN,UKR,2129
2010,IRN,USA,369696
2010,IRN,VEN,98
2010,IRN,YEM,10
2010,IRQ,ARM,890
2010,IRQ,AUS,51958
2010,IRQ,AUT,4793
2010,IRQ,BEL,6770
2010,IRQ,BGR,2549
2010,IRQ,BOL,9
2010,IRQ,BRA,708
2010,IRQ,CAN,47781
2010,IRQ,CHE,6330
2010,IRQ,CHL,76
2010,IRQ,CHN,1339
2010,IRQ,CRI,16
2010,IRQ,CYP,1059
2010,IRQ,DEU,92449
2010,IRQ,DNK,21261
2010,IRQ,DOM,27
2010,IRQ,DZA,6584
2010,IRQ,EGY,31719
2010,IRQ,EST,10
2010,IRQ,FIN,6180
2010,IRQ,GBR,71037
2010,IRQ,GRC,9200
2010,IRQ,HRV,81
2010,IRQ,HUN,1101
2010,IRQ,IDN,444
2010,IRQ,IND,750
2010,IRQ,IRN,99556
2010,IRQ,ISL,48
2010,IRQ,ISR,63652
2010,IRQ,ITA,2672
2010,IRQ,JOR,537499
2010,IRQ,LBN,39824
2010,IRQ,LBY,60945
2010,IRQ,LIE,1
2010,IRQ,LKA,40
2010,IRQ,LTU,11
2010,IRQ,LVA,11
2010,IRQ,MAR,1306
2010,IRQ,MLT,73
2010,IRQ,MRT,94
2010,IRQ,MYS,618
2010,IRQ,NLD,40977
2010,IRQ,NOR,20534
2010,IRQ,NZL,5680
2010,IRQ,PAK,287
2010,IRQ,POL,520
2010,IRQ,PRT,37
2010,IRQ,ROU,1045
2010,IRQ,RUS,951
2010,IRQ,SAU,6454
2010,IRQ,SLE,1
2010,IRQ,SRB,176
2010,IRQ,SVK,62
2010,IRQ,SVN,56
2010,IRQ,SWE,120037
2010,IRQ,SYR,1110642
2010,IRQ,TJK,64
2010,IRQ,TUN,449
2010,IRQ,TUR,44828
2010,IRQ,USA,163127
2010,IRQ,VEN,74
2010,IRQ,YEM,10441
2010,ISL,AUS,705
2010,ISL,BGR,140
2010,ISL,BOL,2
2010,ISL,BRA,475
2010,ISL,CHL,83
2010,ISL,CRI,2
2010,ISL,CYP,35
2010,ISL,DNK,8404
2010,ISL,EST,22
2010,ISL,FIN,144
2010,ISL,GRC,57
2010,ISL,HUN,130
2010,ISL,LIE,2
2010,ISL,LTU,54
2010,ISL,LUX,215
2010,ISL,LVA,40
2010,ISL,NOR,4849
2010,ISL,POL,246
2010,ISL,PRT,25
2010,ISL,SVK,38
2010,ISL,SVN,9
2010,ISR,ARG,1724
2010,ISR,AUS,10688
2010,ISR,BEL,3454
2010,ISR,BGR,306
2010,ISR,BLR,370
2010,ISR,BOL,156
2010,ISR,BRA,1975
2010,ISR,CAN,24505
2010,ISR,CHL,538
2010,ISR,CHN,739
2010,ISR,COL,352
2010,ISR,CRI,169
2010,ISR,CYP,401
2010,ISR,DNK,1629
2010,ISR,DOM,59
2010,ISR,ECU,217
2010,ISR,EGY,11124
2010,ISR,EST,49
2010,ISR,FIN,688
2010,ISR,GAB,11
2010,ISR,GEO,30
2010,ISR,GHA,38
2010,ISR,GRC,754
2010,ISR,GTM,114
2010,ISR,HND,64
2010,ISR,HRV,55
2010,ISR,HUN,1683
2010,ISR,ISL,31
2010,ISR,ITA,3138
2010,ISR,KAZ,229
2010,ISR,LIE,6
2010,ISR,LKA,55
2010,ISR,LTU,39
2010,ISR,LUX,27
2010,ISR,LVA,117
2010,ISR,MDA,234
2010,ISR,MEX,1168
2010,ISR,MLI,1081
2010,ISR,MLT,9
2010,ISR,NAM,108
2010,ISR,NOR,712
2010,ISR,PAN,951
2010,ISR,PER,397
2010,ISR,POL,343
2010,ISR,PRT,299
2010,ISR,PSE,63755
2010,ISR,ROU,1454
2010,ISR,RUS,3557
2010,ISR,SLV,41
2010,ISR,SVK,149
2010,ISR,SVN,39
2010,ISR,UKR,3740
2010,ISR,USA,154072
2010,ISR,VEN,487
2010,ITA,ALB,9025
2010,ITA,AND,527
2010,ITA,ARG,149415
2010,ITA,ATG,68
2010,ITA,AUS,204684
2010,ITA,AUT,25230
2010,ITA,BEL,120326
2010,ITA,BGR,982
2010,ITA,BHS,146
2010,ITA,BIH,117
2010,ITA,BLR,21
2010,ITA,BOL,1226
2010,ITA,BRA,36270
2010,ITA,BTN,12
2010,ITA,BWA,472
2010,ITA,CAN,265889
2010,ITA,CHE,243157
2010,ITA,CHL,3819
2010,ITA,CHN,5816
2010,ITA,CMR,407
2010,ITA,COL,2544
2010,ITA,CPV,392
2010,ITA,CRI,2102
2010,ITA,CUB,295
2010,ITA,CUW,23
2010,ITA,CYP,505
2010,ITA,CZE,2435
2010,ITA,DEU,336507
2010,ITA,DNK,4981
2010,ITA,DOM,3612
2010,ITA,DZA,642
2010,ITA,ECU,3389
2010,ITA,EGY,6010
2010,ITA,ESP,88570
2010,ITA,EST,295
2010,ITA,FIN,1700
2010,ITA,FRA,340016
2010,ITA,GBR,138174
2010,ITA,GEO,17
2010,ITA,GHA,192
2010,ITA,GRC,6674
2010,ITA,GTM,320
2010,ITA,HKG,629
2010,ITA,HND,186
2010,ITA,HRV,3120
2010,ITA,HTI,1102
2010,ITA,HUN,3824
2010,ITA,IRL,7186
2010,ITA,ISL,218
2010,ITA,ISR,5027
2010,ITA,JPN,2682
2010,ITA,KHM,17
2010,ITA,LBR,50
2010,ITA,LBY,5955
2010,ITA,LCA,15
2010,ITA,LIE,878
2010,ITA,LKA,5236
2010,ITA,LTU,338
2010,ITA,LUX,13517
2010,ITA,LVA,317
2010,ITA,MAR,1444
2010,ITA,MCO,4443
2010,ITA,MDA,1363
2010,ITA,MDV,229
2010,ITA,MEX,4977
2010,ITA,MKD,35
2010,ITA,MLT,1198
2010,ITA,MNE,186
2010,ITA,MNG,17
2010,ITA,MRT,38
2010,ITA,MUS,127
2010,ITA,NAM,824
2010,ITA,NIC,177
2010,ITA,NLD,20475
2010,ITA,NOR,2265
2010,ITA,NZL,1812
2010,ITA,PAN,1125
2010,ITA,PER,3486
2010,ITA,POL,7667
2010,ITA,PRT,2405
2010,ITA,PRY,898
2010,ITA,ROU,16067
2010,ITA,RUS,1834
2010,ITA,SLV,270
2010,ITA,SMR,4288
2010,ITA,SRB,1022
2010,ITA,SVK,2217
2010,ITA,SVN,4322
2010,ITA,SWE,7666
2010,ITA,SYC,109
2010,ITA,TUN,1705
2010,ITA,TZA,550
2010,ITA,URY,7095
2010,ITA,USA,447401
2010,ITA,VEN,50056
2010,JAM,ATG,3752
2010,JAM,AUS,1098
2010,JAM,BGR,6
2010,JAM,BHS,6925
2010,JAM,BLZ,421
2010,JAM,BOL,6
2010,JAM,BRA,132
2010,JAM,BRB,947
2010,JAM,CAN,128171
2010,JAM,CHL,51
2010,JAM,CHN,125
2010,JAM,CRI,215
2010,JAM,CUB,129
2010,JAM,CUW,1198
2010,JAM,CYP,15
2010,JAM,DMA,111
2010,JAM,DNK,152
2010,JAM,DOM,127
2010,JAM,EST,2
2010,JAM,FIN,54
2010,JAM,GBR,159856
2010,JAM,GRC,12
2010,JAM,GRD,114
2010,JAM,GUY,157
2010,JAM,HND,19
2010,JAM,HUN,30
2010,JAM,ISL,17
2010,JAM,KNA,138
2010,JAM,LCA,407
2010,JAM,LIE,2
2010,JAM,LVA,1
2010,JAM,MEX,128
2010,JAM,NIC,19
2010,JAM,NOR,145
2010,JAM,PAN,595
2010,JAM,PRT,23
2010,JAM,SLV,10
2010,JAM,SVK,3
2010,JAM,SVN,7
2010,JAM,TTO,1445
2010,JAM,USA,681674
2010,JAM,VCT,125
2010,JAM,VEN,99
2010,JOR,ARE,105574
2010,JOR,AUS,5250
2010,JOR,BGR,148
2010,JOR,BHR,12207
2010,JOR,BLR,28
2010,JOR,BOL,14
2010,JOR,BRA,1036
2010,JOR,CAN,9683
2010,JOR,CHN,846
2010,JOR,CRI,12
2010,JOR,CYP,463
2010,JOR,DNK,1094
2010,JOR,DZA,1961
2010,JOR,EGY,3813
2010,JOR,EST,4
2010,JOR,FIN,206
2010,JOR,GRC,861
2010,JOR,HND,29
2010,JOR,HRV,68
2010,JOR,HUN,395
2010,JOR,IRQ,10580
2010,JOR,ISL,12
2010,JOR,ITA,2553
2010,JOR,KWT,33449
2010,JOR,LBY,18164
2010,JOR,LIE,1
2010,JOR,LKA,271
2010,JOR,LTU,1
2010,JOR,LVA,7
2010,JOR,MLT,32
2010,JOR,NIC,25
2010,JOR,NOR,301
2010,JOR,OMN,5352
2010,JOR,PAN,102
2010,JOR,PRT,25
2010,JOR,PSE,61279
2010,JOR,QAT,26040
2010,JOR,SAU,178477
2010,JOR,SVK,46
2010,JOR,SVN,71
2010,JOR,TUR,1712
2010,JOR,UKR,3702
2010,JOR,VEN,211
2010,JPN,ARG,4046
2010,JPN,ATG,19
2010,JPN,AUS,40397
2010,JPN,BEL,4791
2010,JPN,BGD,13041
2010,JPN,BGR,105
2010,JPN,BHS,32
2010,JPN,BOL,1426
2010,JPN,BRA,47893
2010,JPN,BRN,200
2010,JPN,BTN,120
2010,JPN,CAN,31276
2010,JPN,CHL,891
2010,JPN,CHN,64702
2010,JPN,COL,614
2010,JPN,CPV,1
2010,JPN,CRI,280
2010,JPN,CUW,121
2010,JPN,CYP,88
2010,JPN,CZE,1602
2010,JPN,DNK,1644
2010,JPN,DOM,329
2010,JPN,ECU,292
2010,JPN,EGY,1190
2010,JPN,EST,55
2010,JPN,FIN,1103
2010,JPN,GAB,21
2010,JPN,GHA,46
2010,JPN,GIN,46
2010,JPN,GRC,539
2010,JPN,GTM,128
2010,JPN,HKG,13892
2010,JPN,HND,99
2010,JPN,HRV,56
2010,JPN,HTI,197
2010,JPN,HUN,1347
2010,JPN,IDN,16629
2010,JPN,IND,964
2010,JPN,ISL,86
2010,JPN,ITA,6732
2010,JPN,KHM,138
2010,JPN,LBY,896
2010,JPN,LCA,11
2010,JPN,LIE,14
2010,JPN,LKA,828
2010,JPN,LTU,28
2010,JPN,LUX,185
2010,JPN,LVA,15
2010,JPN,MDV,97
2010,JPN,MEX,3040
2010,JPN,MLI,514
2010,JPN,MLT,37
2010,JPN,MNG,336
2010,JPN,MUS,8
2010,JPN,MYS,12407
2010,JPN,NAM,113
2010,JPN,NIC,38
2010,JPN,NOR,1181
2010,JPN,NZL,10014
2010,JPN,PAN,317
2010,JPN,PER,3229
2010,JPN,PHL,11575
2010,JPN,PLW,156
2010,JPN,PNG,255
2010,JPN,POL,699
2010,JPN,PRT,273
2010,JPN,PRY,2032
2010,JPN,SLB,31
2010,JPN,SLE,1
2010,JPN,SLV,52
2010,JPN,SVK,111
2010,JPN,SVN,72
2010,JPN,THA,78742
2010,JPN,TON,82
2010,JPN,USA,504231
2010,JPN,VEN,373
2010,JPN,VNM,6997
2010,JPN,WSM,53
2010,JPN,ZMB,100
2010,KAZ,ARM,1055
2010,KAZ,AUS,1190
2010,KAZ,AZE,3347
2010,KAZ,BGR,879
2010,KAZ,BLR,70573
2010,KAZ,BOL,20
2010,KAZ,CAN,9020
2010,KAZ,CHN,4578
2010,KAZ,CRI,6
2010,KAZ,CYP,248
2010,KAZ,CZE,6110
2010,KAZ,DEU,808562
2010,KAZ,DNK,152
2010,KAZ,DOM,11
2010,KAZ,EST,4095
2010,KAZ,FIN,156
2010,KAZ,GEO,1583
2010,KAZ,GRC,28574
2010,KAZ,HRV,67
2010,KAZ,HUN,531
2010,KAZ,IND,103
2010,KAZ,ISL,15
2010,KAZ,ISR,13757
2010,KAZ,ITA,2684
2010,KAZ,KGZ,14692
2010,KAZ,KOR,3246
2010,KAZ,LBY,715
2010,KAZ,LIE,5
2010,KAZ,LTU,5366
2010,KAZ,LVA,7058
2010,KAZ,MDA,5142
2010,KAZ,MLI,1488
2010,KAZ,MNG,170
2010,KAZ,NOR,646
2010,KAZ,POL,5014
2010,KAZ,PRT,769
2010,KAZ,RUS,2480017
2010,KAZ,SVK,199
2010,KAZ,SVN,45
2010,KAZ,TJK,854
2010,KAZ,TKM,19806
2010,KAZ,TUR,14790
2010,KAZ,UKR,221504
2010,KAZ,UZB,14700
2010,KEN,AUS,15303
2010,KEN,BDI,847
2010,KEN,BGR,11
2010,KEN,BHS,19
2010,KEN,BOL,12
2010,KEN,BWA,1043
2010,KEN,CAN,25192
2010,KEN,CHN,641
2010,KEN,COM,77
2010,KEN,CRI,9
2010,KEN,CYP,88
2010,KEN,DNK,1371
2010,KEN,ERI,290
2010,KEN,EST,2
2010,KEN,ETH,4350
2010,KEN,FIN,826
2010,KEN,GBR,139811
2010,KEN,GHA,13
2010,KEN,GRC,481
2010,KEN,HUN,88
2010,KEN,IND,2495
2010,KEN,ISL,52
2010,KEN,ISR,22
2010,KEN,ITA,2812
2010,KEN,JPN,478
2010,KEN,LBY,300
2010,KEN,LIE,5
2010,KEN,LTU,1
2010,KEN,LVA,3
2010,KEN,MLT,27
2010,KEN,MOZ,22749
2010,KEN,NAM,1110
2010,KEN,NOR,1496
2010,KEN,PRT,90
2010,KEN,RWA,2598
2010,KEN,SDN,2814
2010,KEN,SSD,9298
2010,KEN,SVK,20
2010,KEN,SVN,16
2010,KEN,SYC,366
2010,KEN,TZA,27864
2010,KEN,UGA,24321
2010,KEN,USA,89390
2010,KEN,ZMB,536
2010,KGZ,AUS,362
2010,KGZ,AZE,2347
2010,KGZ,BGR,78
2010,KGZ,BLR,5279
2010,KGZ,BOL,4
2010,KGZ,CHN,966
2010,KGZ,CYP,25
2010,KGZ,CZE,806
2010,KGZ,DNK,32
2010,KGZ,EST,593
2010,KGZ,FIN,27
2010,KGZ,GEO,231
2010,KGZ,GRC,580
2010,KGZ,HUN,132
2010,KGZ,ISL,1
2010,KGZ,ISR,2449
2010,KGZ,ITA,816
2010,KGZ,KAZ,77837
2010,KGZ,LIE,3
2010,KGZ,LTU,455
2010,KGZ,LVA,987
2010,KGZ,MDA,346
2010,KGZ,NOR,141
2010,KGZ,RUS,566372
2010,KGZ,SVK,19
2010,KGZ,SVN,5
2010,KGZ,TJK,11495
2010,KGZ,TUR,9876
2010,KGZ,UKR,26640
2010,KGZ,UZB,5085
2010,KHM,AUS,31666
2010,KHM,BGD,18541
2010,KHM,BGR,13
2010,KHM,CAN,23648
2010,KHM,CHN,268
2010,KHM,CRI,4
2010,KHM,DNK,194
2010,KHM,DOM,116
2010,KHM,EST,4
2010,KHM,FIN,214
2010,KHM,FRA,60055
2010,KHM,GRC,22
2010,KHM,HUN,74
2010,KHM,ISL,4
2010,KHM,ITA,1043
2010,KHM,JPN,2629
2010,KHM,KOR,30032
2010,KHM,LAO,2273
2010,KHM,LIE,3
2010,KHM,LTU,1
2010,KHM,NOR,328
2010,KHM,NZL,6307
2010,KHM,SVK,2
2010,KHM,SVN,2
2010,KHM,THA,273128
2010,KHM,USA,160007
2010,KHM,VNM,2143
2010,KIR,AUS,598
2010,KIR,BGR,5
2010,KIR,DNK,1
2010,KIR,EST,1
2010,KIR,FJI,753
2010,KIR,MHL,259
2010,KIR,NOR,2
2010,KIR,NRU,132
2010,KIR,NZL,1234
2010,KIR,SLB,283
2010,KIR,SVK,1
2010,KIR,TUV,59
2010,KIR,WSM,16
2010,KNA,ATG,448
2010,KNA,AUS,35
2010,KNA,BHS,31
2010,KNA,BRB,104
2010,KNA,CHL,48
2010,KNA,CRI,2
2010,KNA,CUW,168
2010,KNA,DMA,54
2010,KNA,DOM,131
2010,KNA,EST,1
2010,KNA,FIN,1
2010,KNA,GRC,2
2010,KNA,GRD,15
2010,KNA,HUN,5
2010,KNA,JAM,98
2010,KNA,LCA,38
2010,KNA,NOR,3
2010,KNA,PER,53
2010,KNA,VCT,39
2010,KOR,ARG,5157
2010,KOR,AUS,83946
2010,KOR,BEL,4239
2010,KOR,BGR,51
2010,KOR,BLR,27
2010,KOR,BOL,434
2010,KOR,BRA,8374
2010,KOR,BRN,150
2010,KOR,BTN,31
2010,KOR,CAN,126371
2010,KOR,CHL,1093
2010,KOR,CHN,118141
2010,KOR,COL,305
2010,KOR,CRI,251
2010,KOR,CYP,8
2010,KOR,CZE,1459
2010,KOR,DNK,8400
2010,KOR,DOM,538
2010,KOR,ECU,487
2010,KOR,EGY,403
2010,KOR,EST,19
2010,KOR,FIN,341
2010,KOR,GAB,127
2010,KOR,GIN,486
2010,KOR,GRC,224
2010,KOR,GTM,1553
2010,KOR,HKG,4732
2010,KOR,HND,49
2010,KOR,HRV,27
2010,KOR,HUN,1217
2010,KOR,IDN,11097
2010,KOR,ISL,35
2010,KOR,ITA,2921
2010,KOR,JPN,540208
2010,KOR,KAZ,999
2010,KOR,KGZ,265
2010,KOR,KHM,62
2010,KOR,LBY,638
2010,KOR,LIE,4
2010,KOR,LKA,596
2010,KOR,LTU,2
2010,KOR,LUX,32
2010,KOR,LVA,37
2010,KOR,MEX,3882
2010,KOR,MNG,1497
2010,KOR,MRT,49
2010,KOR,MYS,3411
2010,KOR,NAM,35
2010,KOR,NIC,57
2010,KOR,NOR,7056
2010,KOR,NZL,29587
2010,KOR,PAN,345
2010,KOR,PER,627
2010,KOR,PHL,5951
2010,KOR,PLW,76
2010,KOR,PNG,64
2010,KOR,PRT,113
2010,KOR,PRY,2610
2010,KOR,RUS,3650
2010,KOR,SLB,34
2010,KOR,SLE,6
2010,KOR,SLV,123
2010,KOR,SVK,435
2010,KOR,SVN,19
2010,KOR,SWE,10320
2010,KOR,THA,14260
2010,KOR,USA,1128067
2010,KOR,VEN,265
2010,KOR,VNM,12594
2010,KWT,ARE,42191
2010,KWT,AUS,4321
2010,KWT,BGR,92
2010,KWT,BHR,4877
2010,KWT,BOL,4
2010,KWT,CAN,12987
2010,KWT,CYP,244
2010,KWT,DNK,1296
2010,KWT,DZA,1039
2010,KWT,EGY,1898
2010,KWT,EST,6
2010,KWT,FIN,100
2010,KWT,GRC,148
2010,KWT,HUN,175
2010,KWT,IND,8475
2010,KWT,IRQ,410
2010,KWT,ISL,2
2010,KWT,ITA,456
2010,KWT,LBY,9613
2010,KWT,LIE,1
2010,KWT,LKA,1711
2010,KWT,LTU,1
2010,KWT,LVA,3
2010,KWT,MLT,47
2010,KWT,MRT,22
2010,KWT,NOR,316
2010,KWT,PSE,17624
2010,KWT,QAT,8122
2010,KWT,SVK,59
2010,KWT,SVN,9
2010,KWT,TUR,1054
2010,KWT,VEN,67
2010,LAO,ARG,567
2010,LAO,AUS,11136
2010,LAO,BGD,83217
2010,LAO,BGR,1
2010,LAO,CAN,14529
2010,LAO,CHL,48
2010,LAO,CHN,1157
2010,LAO,CRI,5
2010,LAO,CYP,3
2010,LAO,DNK,49
2010,LAO,EGY,392
2010,LAO,FIN,15
2010,LAO,FRA,40198
2010,LAO,GRC,43
2010,LAO,HUN,45
2010,LAO,JPN,2447
2010,LAO,KHM,288
2010,LAO,LIE,35
2010,LAO,MNG,1
2010,LAO,NOR,84
2010,LAO,SVK,1
2010,LAO,SVN,1
2010,LAO,THA,216419
2010,LAO,USA,191464
2010,LBN,ARE,26188
2010,LBN,ARG,955
2010,LBN,ARM,1191
2010,LBN,ATG,52
2010,LBN,AUS,89640
2010,LBN,BEL,5624
2010,LBN,BGR,560
2010,LBN,BHR,3032
2010,LBN,BLR,61
2010,LBN,BLZ,46
2010,LBN,BOL,32
2010,LBN,BRA,12085
2010,LBN,CAN,82056
2010,LBN,CHL,223
2010,LBN,COG,878
2010,LBN,COL,779
2010,LBN,CRI,88
2010,LBN,CUB,26
2010,LBN,CUW,233
2010,LBN,CYP,2888
2010,LBN,DMA,29
2010,LBN,DNK,12159
2010,LBN,DOM,143
2010,LBN,DZA,1063
2010,LBN,ECU,175
2010,LBN,EGY,2299
2010,LBN,EST,10
2010,LBN,FIN,490
2010,LBN,FRA,44452
2010,LBN,GAB,1633
2010,LBN,GEO,9
2010,LBN,GHA,818
2010,LBN,GRC,2173
2010,LBN,GTM,22
2010,LBN,HRV,65
2010,LBN,HUN,344
2010,LBN,IRQ,1558
2010,LBN,ISL,30
2010,LBN,ISR,6175
2010,LBN,ITA,5690
2010,LBN,KWT,5899
2010,LBN,LBR,871
2010,LBN,LBY,9850
2010,LBN,LKA,723
2010,LBN,LTU,52
2010,LBN,LUX,23
2010,LBN,LVA,48
2010,LBN,MAR,1029
2010,LBN,MDV,9
2010,LBN,MEX,971
2010,LBN,MLT,52
2010,LBN,MRT,83
2010,LBN,NAM,46
2010,LBN,NOR,1673
2010,LBN,PAN,450
2010,LBN,POL,360
2010,LBN,PRT,65
2010,LBN,PSE,2223
2010,LBN,QAT,5674
2010,LBN,SAU,52336
2010,LBN,SEN,1037
2010,LBN,SLE,679
2010,LBN,SVK,86
2010,LBN,SVN,24
2010,LBN,SWE,23919
2010,LBN,TUR,2405
2010,LBN,UKR,1759
2010,LBN,USA,123454
2010,LBN,VEN,7215
2010,LBR,AUS,2884
2010,LBR,BGR,5
2010,LBR,BOL,2
2010,LBR,BRA,294
2010,LBR,CHN,99
2010,LBR,CIV,43116
2010,LBR,CMR,3407
2010,LBR,DNK,153
2010,LBR,FIN,104
2010,LBR,GHA,24718
2010,LBR,GIN,29367
2010,LBR,GMB,854
2010,LBR,GNB,847
2010,LBR,GRC,33
2010,LBR,HUN,33
2010,LBR,ISR,35907
2010,LBR,ITA,1720
2010,LBR,LTU,1
2010,LBR,MLI,910
2010,LBR,NGA,16968
2010,LBR,NOR,895
2010,LBR,PRT,25
2010,LBR,SEN,592
2010,LBR,SLE,22552
2010,LBR,SVN,3
2010,LBR,SWZ,40
2010,LBR,TGO,150
2010,LBY,AUS,2395
2010,LBY,BGR,179
2010,LBY,BOL,3
2010,LBY,CAN,5175
2010,LBY,CHL,62
2010,LBY,CRI,12
2010,LBY,CYP,239
2010,LBY,DNK,211
2010,LBY,DZA,2019
2010,LBY,EGY,3754
2010,LBY,EST,4
2010,LBY,FIN,138
2010,LBY,GRC,679
2010,LBY,HRV,149
2010,LBY,HUN,320
2010,LBY,ISL,2
2010,LBY,ISR,16205
2010,LBY,ITA,35188
2010,LBY,JOR,12193
2010,LBY,LIE,1
2010,LBY,LKA,40
2010,LBY,LTU,1
2010,LBY,LVA,6
2010,LBY,MAR,896
2010,LBY,MLI,878
2010,LBY,MLT,655
2010,LBY,MRT,97
2010,LBY,NAM,35
2010,LBY,NER,156
2010,LBY,NOR,284
2010,LBY,PAN,34
2010,LBY,POL,249
2010,LBY,PRT,25
2010,LBY,SDN,1701
2010,LBY,SRB,210
2010,LBY,SSD,162
2010,LBY,SVK,45
2010,LBY,SVN,46
2010,LBY,TCD,1055
2010,LBY,TUN,7062
2010,LBY,TUR,6929
2010,LBY,VEN,131
2010,LCA,ATG,636
2010,LCA,AUS,50
2010,LCA,BHS,72
2010,LCA,BRB,2073
2010,LCA,CAN,5109
2010,LCA,CRI,2
2010,LCA,DMA,241
2010,LCA,DNK,8
2010,LCA,FIN,3
2010,LCA,GRD,162
2010,LCA,GUY,116
2010,LCA,JAM,335
2010,LCA,KNA,102
2010,LCA,LIE,1
2010,LCA,NOR,13
2010,LCA,TTO,850
2010,LCA,VCT,237
2010,LCA,VEN,10
2010,LIE,BGR,3
2010,LIE,CRI,5
2010,LIE,DNK,20
2010,LIE,EST,1
2010,LIE,GRC,10
2010,LIE,HUN,7
2010,LIE,NOR,25
2010,LIE,PRT,179
2010,LIE,SVN,14
2010,LKA,ARE,75285
2010,LKA,AUS,96257
2010,LKA,BGR,9
2010,LKA,BHR,8702
2010,LKA,BHS,36
2010,LKA,BOL,2
2010,LKA,BRN,1208
2010,LKA,BTN,31
2010,LKA,BWA,853
2010,LKA,CAN,130666
2010,LKA,CHE,28618
2010,LKA,CHN,993
2010,LKA,CRI,2
2010,LKA,CYP,10361
2010,LKA,DNK,7713
2010,LKA,EST,9
2010,LKA,FIN,649
2010,LKA,FRA,41227
2010,LKA,GBR,123503
2010,LKA,GHA,17
2010,LKA,GRC,941
2010,LKA,HKG,766
2010,LKA,HUN,52
2010,LKA,IDN,344
2010,LKA,IND,267883
2010,LKA,ISL,162
2010,LKA,ISR,11
2010,LKA,ITA,59873
2010,LKA,JPN,8952
2010,LKA,KHM,52
2010,LKA,KOR,16159
2010,LKA,KWT,25152
2010,LKA,LBN,13453
2010,LKA,LBY,328
2010,LKA,LIE,7
2010,LKA,LTU,10
2010,LKA,LVA,40
2010,LKA,MDV,6850
2010,LKA,MLT,14
2010,LKA,MUS,979
2010,LKA,MYS,5523
2010,LKA,NOR,8714
2010,LKA,NPL,42
2010,LKA,NRU,216
2010,LKA,NZL,8728
2010,LKA,OMN,10770
2010,LKA,PAK,663
2010,LKA,PNG,78
2010,LKA,PRT,23
2010,LKA,QAT,32316
2010,LKA,SAU,105338
2010,LKA,SVK,3
2010,LKA,SVN,10
2010,LKA,SWE,6689
2010,LKA,SYC,534
2010,LSO,AUS,112
2010,LSO,BWA,241
2010,LSO,DNK,41
2010,LSO,HUN,6
2010,LSO,MOZ,7201
2010,LSO,NAM,126
2010,LSO,NOR,9
2010,LSO,SWZ,198
