country,coub,fborn,sex,edu_lfs,edu_cen,number,reg_oecd_2000,reg_oecd_2010,reg_regions
AUS,FRA,1,2,99,99,1465,1,1,EURO
AUS,FSM,1,2,2,2,12,0,0,OCEA
AUS,FYUG-BIH,1,1,1,1,1686,0,0,EURO
AUS,FYUG-BIH,1,1,2,2,5991,0,0,EURO
AUS,FYUG-BIH,1,1,3,3,2209,0,0,EURO
AUS,FYUG-BIH,1,1,3,4,22,0,0,EURO
AUS,FYUG-BIH,1,1,99,99,1777,0,0,EURO
AUS,FYUG-BIH,1,2,1,1,2410,0,0,EURO
AUS,FYUG-BIH,1,2,2,2,4683,0,0,EURO
AUS,FYUG-BIH,1,2,3,3,2555,0,0,EURO
AUS,FYUG-BIH,1,2,3,4,23,0,0,EURO
AUS,FYUG-BIH,1,2,99,99,2036,0,0,EURO
AUS,FYUG-HRV,1,1,1,1,7498,0,0,EURO
AUS,FYUG-HRV,1,1,2,2,11608,0,0,EURO
AUS,FYUG-HRV,1,1,3,3,2659,0,0,EURO
AUS,FYUG-HRV,1,1,3,4,69,0,0,EURO
AUS,FYUG-HRV,1,1,99,99,3976,0,0,EURO
AUS,FYUG-HRV,1,2,1,1,10202,0,0,EURO
AUS,FYUG-HRV,1,2,2,2,6579,0,0,EURO
AUS,FYUG-HRV,1,2,3,3,3104,0,0,EURO
AUS,FYUG-HRV,1,2,3,4,50,0,0,EURO
AUS,FYUG-HRV,1,2,99,99,4513,0,0,EURO
AUS,FYUG-MKD,1,1,1,1,7233,0,0,EURO
AUS,FYUG-MKD,1,1,2,2,7901,0,0,EURO
AUS,FYUG-MKD,1,1,3,3,1999,0,0,EURO
AUS,FYUG-MKD,1,1,3,4,37,0,0,EURO
AUS,FYUG-MKD,1,1,99,99,3140,0,0,EURO
AUS,FYUG-MKD,1,2,1,1,8652,0,0,EURO
AUS,FYUG-MKD,1,2,2,2,5399,0,0,EURO
AUS,FYUG-MKD,1,2,3,3,2101,0,0,EURO
AUS,FYUG-MKD,1,2,3,4,27,0,0,EURO
AUS,FYUG-MKD,1,2,99,99,3543,0,0,EURO
AUS,FYUG-SVN,1,1,1,1,882,0,1,EURO
AUS,FYUG-SVN,1,1,2,2,1372,0,1,EURO
AUS,FYUG-SVN,1,1,3,3,284,0,1,EURO
AUS,FYUG-SVN,1,1,3,4,17,0,1,EURO
AUS,FYUG-SVN,1,1,99,99,588,0,1,EURO
AUS,FYUG-SVN,1,2,1,1,1296,0,1,EURO
AUS,FYUG-SVN,1,2,2,2,718,0,1,EURO
AUS,FYUG-SVN,1,2,3,3,378,0,1,EURO
AUS,FYUG-SVN,1,2,99,99,641,0,1,EURO
AUS,FYUG-YUG,1,1,1,1,1777,0,0,EURO
AUS,FYUG-YUG,1,1,2,2,3863,0,0,EURO
AUS,FYUG-YUG,1,1,3,3,1564,0,0,EURO
AUS,FYUG-YUG,1,1,3,4,41,0,0,EURO
AUS,FYUG-YUG,1,1,99,99,1367,0,0,EURO
AUS,FYUG-YUG,1,2,1,1,2325,0,0,EURO
AUS,FYUG-YUG,1,2,2,2,2782,0,0,EURO
AUS,FYUG-YUG,1,2,3,3,1718,0,0,EURO
AUS,FYUG-YUG,1,2,3,4,46,0,0,EURO
AUS,FYUG-YUG,1,2,99,99,1525,0,0,EURO
AUS,GAB,1,1,1,1,6,0,0,AFRI
AUS,GAB,1,1,2,2,3,0,0,AFRI
AUS,GAB,1,1,3,3,9,0,0,AFRI
AUS,GAB,1,1,99,99,3,0,0,AFRI
AUS,GAB,1,2,2,2,9,0,0,AFRI
AUS,GBR,1,1,1,1,89779,1,1,EURO
AUS,GBR,1,1,2,2,231212,1,1,EURO
AUS,GBR,1,1,3,3,125030,1,1,EURO
AUS,GBR,1,1,3,4,7744,1,1,EURO
AUS,GBR,1,1,99,99,46478,1,1,EURO
AUS,GBR,1,2,1,1,142786,1,1,EURO
AUS,GBR,1,2,2,2,156941,1,1,EURO
AUS,GBR,1,2,3,3,131540,1,1,EURO
AUS,GBR,1,2,3,4,3410,1,1,EURO
AUS,GBR,1,2,99,99,63908,1,1,EURO
AUS,GHA,1,1,1,1,142,0,0,AFRI
AUS,GHA,1,1,2,2,465,0,0,AFRI
AUS,GHA,1,1,3,3,502,0,0,AFRI
AUS,GHA,1,1,3,4,60,0,0,AFRI
AUS,GHA,1,1,99,99,177,0,0,AFRI
AUS,GHA,1,2,1,1,172,0,0,AFRI
AUS,GHA,1,2,2,2,413,0,0,AFRI
AUS,GHA,1,2,3,3,362,0,0,AFRI
AUS,GHA,1,2,3,4,15,0,0,AFRI
AUS,GHA,1,2,99,99,180,0,0,AFRI
AUS,GIB,1,1,1,1,30,0,0,EURO
AUS,GIB,1,1,2,2,70,0,0,EURO
AUS,GIB,1,1,3,3,57,0,0,EURO
AUS,GIB,1,1,3,4,3,0,0,EURO
AUS,GIB,1,1,99,99,23,0,0,EURO
AUS,GIB,1,2,1,1,47,0,0,EURO
AUS,GIB,1,2,2,2,57,0,0,EURO
AUS,GIB,1,2,3,3,54,0,0,EURO
AUS,GIB,1,2,3,4,3,0,0,EURO
AUS,GIB,1,2,99,99,32,0,0,EURO
AUS,GIN,1,1,1,1,7,0,0,AFRI
AUS,GIN,1,1,2,2,11,0,0,AFRI
AUS,GIN,1,1,3,3,6,0,0,AFRI
AUS,GIN,1,1,99,99,10,0,0,AFRI
AUS,GIN,1,2,1,1,9,0,0,AFRI
AUS,GIN,1,2,2,2,12,0,0,AFRI
AUS,GIN,1,2,99,99,9,0,0,AFRI
AUS,GMB,1,1,1,1,7,0,0,AFRI
AUS,GMB,1,1,2,2,31,0,0,AFRI
AUS,GMB,1,1,3,3,29,0,0,AFRI
AUS,GMB,1,2,1,1,4,0,0,AFRI
AUS,GMB,1,2,2,2,21,0,0,AFRI
AUS,GMB,1,2,3,3,23,0,0,AFRI
AUS,GMB,1,2,99,99,7,0,0,AFRI
AUS,GNB,1,1,2,2,6,0,0,AFRI
AUS,GNB,1,1,3,3,3,0,0,AFRI
AUS,GNQ,1,1,2,2,7,0,0,AFRI
AUS,GRC,1,1,1,1,26220,1,1,EURO
AUS,GRC,1,1,2,2,14070,1,1,EURO
AUS,GRC,1,1,3,3,3967,1,1,EURO
AUS,GRC,1,1,3,4,133,1,1,EURO
AUS,GRC,1,1,99,99,9665,1,1,EURO
AUS,GRC,1,2,1,1,30708,1,1,EURO
AUS,GRC,1,2,2,2,8586,1,1,EURO
AUS,GRC,1,2,3,3,3630,1,1,EURO
AUS,GRC,1,2,3,4,78,1,1,EURO
AUS,GRC,1,2,99,99,11992,1,1,EURO
AUS,GRD,1,1,1,1,10,0,0,SCAC
AUS,GRD,1,1,2,2,28,0,0,SCAC
AUS,GRD,1,1,3,3,12,0,0,SCAC
AUS,GRD,1,1,99,99,9,0,0,SCAC
AUS,GRD,1,2,1,1,13,0,0,SCAC
AUS,GRD,1,2,2,2,15,0,0,SCAC
AUS,GRD,1,2,3,3,12,0,0,SCAC
AUS,GRD,1,2,3,4,3,0,0,SCAC
AUS,GRD,1,2,99,99,9,0,0,SCAC
AUS,GTM,1,1,1,1,12,0,0,SCAC
AUS,GTM,1,1,2,2,51,0,0,SCAC
AUS,GTM,1,1,3,3,40,0,0,SCAC
AUS,GTM,1,1,3,4,3,0,0,SCAC
AUS,GTM,1,1,99,99,11,0,0,SCAC
AUS,GTM,1,2,1,1,16,0,0,SCAC
AUS,GTM,1,2,2,2,61,0,0,SCAC
AUS,GTM,1,2,3,3,45,0,0,SCAC
AUS,GTM,1,2,99,99,28,0,0,SCAC
AUS,GUM,1,1,1,1,3,0,0,OCEA
AUS,GUM,1,1,2,2,18,0,0,OCEA
AUS,GUM,1,1,3,3,7,0,0,OCEA
AUS,GUM,1,2,1,1,6,0,0,OCEA
AUS,GUM,1,2,2,2,6,0,0,OCEA
AUS,GUM,1,2,3,3,3,0,0,OCEA
AUS,GUM,1,2,3,4,4,0,0,OCEA
AUS,GUY,1,1,1,1,21,0,0,SCAC
AUS,GUY,1,1,2,2,77,0,0,SCAC
AUS,GUY,1,1,3,3,103,0,0,SCAC
AUS,GUY,1,1,3,4,6,0,0,SCAC
AUS,GUY,1,1,99,99,23,0,0,SCAC
AUS,GUY,1,2,1,1,39,0,0,SCAC
AUS,GUY,1,2,2,2,88,0,0,SCAC
AUS,GUY,1,2,3,3,90,0,0,SCAC
AUS,GUY,1,2,3,4,6,0,0,SCAC
AUS,GUY,1,2,99,99,29,0,0,SCAC
AUS,HKG,1,1,1,1,3399,0,0,ASIA
AUS,HKG,1,1,2,2,11686,0,0,ASIA
AUS,HKG,1,1,3,3,14682,0,0,ASIA
AUS,HKG,1,1,3,4,466,0,0,ASIA
AUS,HKG,1,1,99,99,2139,0,0,ASIA
AUS,HKG,1,2,1,1,4933,0,0,ASIA
AUS,HKG,1,2,2,2,11987,0,0,ASIA
AUS,HKG,1,2,3,3,15592,0,0,ASIA
AUS,HKG,1,2,3,4,191,0,0,ASIA
AUS,HKG,1,2,99,99,2672,0,0,ASIA
AUS,HND,1,1,1,1,16,0,0,SCAC
AUS,HND,1,1,2,2,38,0,0,SCAC
AUS,HND,1,1,3,3,21,0,0,SCAC
AUS,HND,1,1,99,99,24,0,0,SCAC
AUS,HND,1,2,1,1,15,0,0,SCAC
AUS,HND,1,2,2,2,35,0,0,SCAC
AUS,HND,1,2,3,3,32,0,0,SCAC
AUS,HND,1,2,99,99,6,0,0,SCAC
AUS,HTI,1,1,1,1,10,0,0,SCAC
AUS,HTI,1,1,2,2,16,0,0,SCAC
AUS,HTI,1,1,3,3,3,0,0,SCAC
AUS,HTI,1,1,99,99,6,0,0,SCAC
AUS,HTI,1,2,1,1,17,0,0,SCAC
AUS,HTI,1,2,2,2,10,0,0,SCAC
AUS,HTI,1,2,3,3,9,0,0,SCAC
AUS,HTI,1,2,3,4,3,0,0,SCAC
AUS,HTI,1,2,99,99,3,0,0,SCAC
AUS,HUN,1,1,1,1,1361,1,1,EURO
AUS,HUN,1,1,2,2,4832,1,1,EURO
AUS,HUN,1,1,3,3,2135,1,1,EURO
AUS,HUN,1,1,3,4,197,1,1,EURO
AUS,HUN,1,1,99,99,1699,1,1,EURO
AUS,HUN,1,2,1,1,2112,1,1,EURO
AUS,HUN,1,2,2,2,3246,1,1,EURO
AUS,HUN,1,2,3,3,2276,1,1,EURO
AUS,HUN,1,2,3,4,87,1,1,EURO
AUS,HUN,1,2,99,99,2049,1,1,EURO
AUS,IDN,1,1,1,1,1234,0,0,ASIA
AUS,IDN,1,1,2,2,7699,0,0,ASIA
AUS,IDN,1,1,3,3,9982,0,0,ASIA
AUS,IDN,1,1,3,4,261,0,0,ASIA
AUS,IDN,1,1,99,99,1818,0,0,ASIA
AUS,IDN,1,2,1,1,2406,0,0,ASIA
AUS,IDN,1,2,2,2,9007,0,0,ASIA
AUS,IDN,1,2,3,3,12407,0,0,ASIA
AUS,IDN,1,2,3,4,143,0,0,ASIA
AUS,IDN,1,2,99,99,2443,0,0,ASIA
AUS,IND,1,1,1,1,3530,0,0,ASIA
AUS,IND,1,1,2,2,18907,0,0,ASIA
AUS,IND,1,1,3,3,44669,0,0,ASIA
AUS,IND,1,1,3,4,2243,0,0,ASIA
AUS,IND,1,1,99,99,6423,0,0,ASIA
AUS,IND,1,2,1,1,5703,0,0,ASIA
AUS,IND,1,2,2,2,13141,0,0,ASIA
AUS,IND,1,2,3,3,34115,0,0,ASIA
AUS,IND,1,2,3,4,1039,0,0,ASIA
AUS,IND,1,2,99,99,6641,0,0,ASIA
AUS,IRL,1,1,1,1,4202,1,1,EURO
AUS,IRL,1,1,2,2,11329,1,1,EURO
AUS,IRL,1,1,3,3,6829,1,1,EURO
AUS,IRL,1,1,3,4,264,1,1,EURO
AUS,IRL,1,1,99,99,2700,1,1,EURO
AUS,IRL,1,2,1,1,4720,1,1,EURO
AUS,IRL,1,2,2,2,7039,1,1,EURO
AUS,IRL,1,2,3,3,8282,1,1,EURO
AUS,IRL,1,2,3,4,176,1,1,EURO
AUS,IRL,1,2,99,99,3341,1,1,EURO
AUS,IRN,1,1,1,1,1135,0,0,ASIA
AUS,IRN,1,1,2,2,4108,0,0,ASIA
AUS,IRN,1,1,3,3,3928,0,0,ASIA
AUS,IRN,1,1,3,4,524,0,0,ASIA
AUS,IRN,1,1,99,99,1225,0,0,ASIA
AUS,IRN,1,2,1,1,1262,0,0,ASIA
AUS,IRN,1,2,2,2,3514,0,0,ASIA
AUS,IRN,1,2,3,3,3667,0,0,ASIA
AUS,IRN,1,2,3,4,171,0,0,ASIA
AUS,IRN,1,2,99,99,1291,0,0,ASIA
AUS,IRQ,1,1,1,1,3877,0,0,ASIA
AUS,IRQ,1,1,2,2,5288,0,0,ASIA
AUS,IRQ,1,1,3,3,3179,0,0,ASIA
AUS,IRQ,1,1,3,4,178,0,0,ASIA
AUS,IRQ,1,1,99,99,2832,0,0,ASIA
AUS,IRQ,1,2,1,1,4042,0,0,ASIA
AUS,IRQ,1,2,2,2,4172,0,0,ASIA
AUS,IRQ,1,2,3,3,2436,0,0,ASIA
AUS,IRQ,1,2,3,4,27,0,0,ASIA
AUS,IRQ,1,2,99,99,3136,0,0,ASIA
AUS,ISL,1,1,1,1,32,1,1,EURO
AUS,ISL,1,1,2,2,120,1,1,EURO
AUS,ISL,1,1,3,3,58,1,1,EURO
AUS,ISL,1,1,3,4,9,1,1,EURO
AUS,ISL,1,1,99,99,26,1,1,EURO
AUS,ISL,1,2,1,1,42,1,1,EURO
AUS,ISL,1,2,2,2,76,1,1,EURO
AUS,ISL,1,2,3,3,72,1,1,EURO
AUS,ISL,1,2,3,4,3,1,1,EURO
AUS,ISL,1,2,99,99,47,1,1,EURO
AUS,ISR,1,1,1,1,339,0,1,ASIA
AUS,ISR,1,1,2,2,1554,0,1,ASIA
AUS,ISR,1,1,3,3,1458,0,1,ASIA
AUS,ISR,1,1,3,4,96,0,1,ASIA
AUS,ISR,1,1,99,99,370,0,1,ASIA
AUS,ISR,1,2,1,1,322,0,1,ASIA
AUS,ISR,1,2,2,2,1026,0,1,ASIA
AUS,ISR,1,2,3,3,1343,0,1,ASIA
AUS,ISR,1,2,3,4,44,0,1,ASIA
AUS,ISR,1,2,99,99,386,0,1,ASIA
AUS,ITA,1,1,1,1,47014,1,1,EURO
AUS,ITA,1,1,2,2,29613,1,1,EURO
AUS,ITA,1,1,3,3,7878,1,1,EURO
AUS,ITA,1,1,3,4,322,1,1,EURO
AUS,ITA,1,1,99,99,17700,1,1,EURO
AUS,ITA,1,2,1,1,57034,1,1,EURO
AUS,ITA,1,2,2,2,12643,1,1,EURO
AUS,ITA,1,2,3,3,6027,1,1,EURO
AUS,ITA,1,2,3,4,156,1,1,EURO
AUS,ITA,1,2,99,99,19809,1,1,EURO
AUS,JAM,1,1,1,1,38,0,0,SCAC
AUS,JAM,1,1,2,2,155,0,0,SCAC
AUS,JAM,1,1,3,3,135,0,0,SCAC
AUS,JAM,1,1,3,4,15,0,0,SCAC
AUS,JAM,1,1,99,99,44,0,0,SCAC
AUS,JAM,1,2,1,1,29,0,0,SCAC
AUS,JAM,1,2,2,2,116,0,0,SCAC
AUS,JAM,1,2,3,3,179,0,0,SCAC
AUS,JAM,1,2,3,4,9,0,0,SCAC
AUS,JAM,1,2,99,99,39,0,0,SCAC
AUS,JOR,1,1,1,1,203,0,0,ASIA
AUS,JOR,1,1,2,2,664,0,0,ASIA
AUS,JOR,1,1,3,3,765,0,0,ASIA
AUS,JOR,1,1,3,4,27,0,0,ASIA
AUS,JOR,1,1,99,99,166,0,0,ASIA
AUS,JOR,1,2,1,1,218,0,0,ASIA
AUS,JOR,1,2,2,2,541,0,0,ASIA
AUS,JOR,1,2,3,3,463,0,0,ASIA
AUS,JOR,1,2,3,4,7,0,0,ASIA
AUS,JOR,1,2,99,99,167,0,0,ASIA
AUS,JPN,1,1,1,1,410,1,1,ASIA
AUS,JPN,1,1,2,2,3341,1,1,ASIA
AUS,JPN,1,1,3,3,3985,1,1,ASIA
AUS,JPN,1,1,3,4,174,1,1,ASIA
AUS,JPN,1,1,99,99,874,1,1,ASIA
AUS,JPN,1,2,1,1,768,1,1,ASIA
AUS,JPN,1,2,2,2,6859,1,1,ASIA
AUS,JPN,1,2,3,3,9099,1,1,ASIA
AUS,JPN,1,2,3,4,121,1,1,ASIA
AUS,JPN,1,2,99,99,2022,1,1,ASIA
AUS,KEN,1,1,1,1,239,0,0,AFRI
AUS,KEN,1,1,2,2,1328,0,0,AFRI
AUS,KEN,1,1,3,3,2176,0,0,AFRI
AUS,KEN,1,1,3,4,121,0,0,AFRI
AUS,KEN,1,1,99,99,268,0,0,AFRI
AUS,KEN,1,2,1,1,310,0,0,AFRI
AUS,KEN,1,2,2,2,1106,0,0,AFRI
AUS,KEN,1,2,3,3,2104,0,0,AFRI
AUS,KEN,1,2,3,4,46,0,0,AFRI
AUS,KEN,1,2,99,99,366,0,0,AFRI
AUS,KHM,1,1,1,1,2846,0,0,ASIA
AUS,KHM,1,1,2,2,3606,0,0,ASIA
AUS,KHM,1,1,3,3,1671,0,0,ASIA
AUS,KHM,1,1,3,4,15,0,0,ASIA
AUS,KHM,1,1,99,99,2904,0,0,ASIA
AUS,KHM,1,2,1,1,3854,0,0,ASIA
AUS,KHM,1,2,2,2,3009,0,0,ASIA
AUS,KHM,1,2,3,3,1405,0,0,ASIA
AUS,KHM,1,2,3,4,3,0,0,ASIA
AUS,KHM,1,2,99,99,4548,0,0,ASIA
AUS,KIR,1,1,1,1,9,0,0,SCAC
AUS,KIR,1,1,2,2,49,0,0,SCAC
AUS,KIR,1,1,3,3,36,0,0,SCAC
AUS,KIR,1,1,99,99,27,0,0,SCAC
AUS,KIR,1,2,1,1,60,0,0,SCAC
AUS,KIR,1,2,2,2,72,0,0,SCAC
AUS,KIR,1,2,3,3,66,0,0,SCAC
AUS,KIR,1,2,3,4,3,0,0,SCAC
AUS,KIR,1,2,99,99,46,0,0,SCAC
AUS,KNA,1,1,2,2,9,0,0,SCAC
AUS,KNA,1,1,3,3,4,0,0,SCAC
AUS,KNA,1,2,1,1,3,0,0,SCAC
AUS,KNA,1,2,3,3,3,0,0,SCAC
AUS,KOREA-NO,1,1,1,1,6,0,0,ASIA
AUS,KOREA-NO,1,1,2,2,3,0,0,ASIA
AUS,KOREA-NO,1,1,3,3,9,0,0,ASIA
AUS,KOREA-NO,1,1,3,4,3,0,0,ASIA
AUS,KOREA-NO,1,1,99,99,7,0,0,ASIA
AUS,KOREA-NO,1,2,1,1,4,0,0,ASIA
AUS,KOREA-NO,1,2,2,2,3,0,0,ASIA
AUS,KOREA-NO,1,2,3,3,3,0,0,ASIA
AUS,KOREA-NO,1,2,99,99,13,0,0,ASIA
AUS,KOREA-SO,1,1,1,1,1213,1,1,ASIA
AUS,KOREA-SO,1,1,2,2,8337,1,1,ASIA
AUS,KOREA-SO,1,1,3,3,8188,1,1,ASIA
AUS,KOREA-SO,1,1,3,4,229,1,1,ASIA
AUS,KOREA-SO,1,1,99,99,2441,1,1,ASIA
AUS,KOREA-SO,1,2,1,1,1577,1,1,ASIA
AUS,KOREA-SO,1,2,2,2,10330,1,1,ASIA
AUS,KOREA-SO,1,2,3,3,10716,1,1,ASIA
AUS,KOREA-SO,1,2,3,4,112,1,1,ASIA
AUS,KOREA-SO,1,2,99,99,2988,1,1,ASIA
AUS,KWT,1,1,1,1,203,0,0,ASIA
AUS,KWT,1,1,2,2,585,0,0,ASIA
AUS,KWT,1,1,3,3,505,0,0,ASIA
AUS,KWT,1,1,3,4,7,0,0,ASIA
AUS,KWT,1,1,99,99,122,0,0,ASIA
AUS,KWT,1,2,1,1,178,0,0,ASIA
AUS,KWT,1,2,2,2,423,0,0,ASIA
AUS,KWT,1,2,3,3,450,0,0,ASIA
AUS,KWT,1,2,3,4,13,0,0,ASIA
AUS,KWT,1,2,99,99,132,0,0,ASIA
AUS,LAO,1,1,1,1,869,0,0,ASIA
AUS,LAO,1,1,2,2,1781,0,0,ASIA
AUS,LAO,1,1,3,3,822,0,0,ASIA
AUS,LAO,1,1,3,4,10,0,0,ASIA
AUS,LAO,1,1,99,99,983,0,0,ASIA
AUS,LAO,1,2,1,1,1192,0,0,ASIA
AUS,LAO,1,2,2,2,1445,0,0,ASIA
AUS,LAO,1,2,3,3,826,0,0,ASIA
AUS,LAO,1,2,3,4,3,0,0,ASIA
AUS,LAO,1,2,99,99,1350,0,0,ASIA
AUS,LBN,1,1,1,1,12818,0,0,ASIA
AUS,LBN,1,1,2,2,13190,0,0,ASIA
AUS,LBN,1,1,3,3,4649,0,0,ASIA
AUS,LBN,1,1,3,4,127,0,0,ASIA
AUS,LBN,1,1,99,99,6993,0,0,ASIA
AUS,LBN,1,2,1,1,12790,0,0,ASIA
AUS,LBN,1,2,2,2,9936,0,0,ASIA
AUS,LBN,1,2,3,3,3879,0,0,ASIA
AUS,LBN,1,2,3,4,46,0,0,ASIA
AUS,LBN,1,2,99,99,8514,0,0,ASIA
AUS,LBR,1,1,1,1,111,0,0,AFRI
AUS,LBR,1,1,2,2,285,0,0,AFRI
AUS,LBR,1,1,3,3,81,0,0,AFRI
AUS,LBR,1,1,99,99,114,0,0,AFRI
AUS,LBR,1,2,1,1,198,0,0,AFRI
AUS,LBR,1,2,2,2,222,0,0,AFRI
AUS,LBR,1,2,3,3,52,0,0,AFRI
AUS,LBR,1,2,99,99,223,0,0,AFRI
AUS,LBY,1,1,1,1,144,0,0,AFRI
AUS,LBY,1,1,2,2,311,0,0,AFRI
AUS,LBY,1,1,3,3,227,0,0,AFRI
AUS,LBY,1,1,3,4,9,0,0,AFRI
AUS,LBY,1,1,99,99,77,0,0,AFRI
AUS,LBY,1,2,1,1,242,0,0,AFRI
AUS,LBY,1,2,2,2,159,0,0,AFRI
AUS,LBY,1,2,3,3,156,0,0,AFRI
AUS,LBY,1,2,3,4,12,0,0,AFRI
AUS,LBY,1,2,99,99,103,0,0,AFRI
AUS,LCA,1,1,1,1,3,0,0,SCAC
AUS,LCA,1,1,2,2,7,0,0,SCAC
AUS,LCA,1,2,1,1,3,0,0,SCAC
AUS,LCA,1,2,3,3,3,0,0,SCAC
AUS,LIE,1,1,1,1,4,0,0,EURO
AUS,LIE,1,1,2,2,3,0,0,EURO
AUS,LIE,1,1,3,3,3,0,0,EURO
AUS,LIE,1,2,99,99,3,0,0,EURO
AUS,LKA,1,1,1,1,1716,0,0,ASIA
AUS,LKA,1,1,2,2,10309,0,0,ASIA
AUS,LKA,1,1,3,3,14085,0,0,ASIA
AUS,LKA,1,1,3,4,892,0,0,ASIA
AUS,LKA,1,1,99,99,2582,0,0,ASIA
AUS,LKA,1,2,1,1,3591,0,0,ASIA
AUS,LKA,1,2,2,2,10605,0,0,ASIA
AUS,LKA,1,2,3,3,11259,0,0,ASIA
AUS,LKA,1,2,3,4,404,0,0,ASIA
AUS,LKA,1,2,99,99,3369,0,0,ASIA
AUS,LSO,1,1,2,2,9,0,0,AFRI
AUS,LSO,1,1,3,3,18,0,0,AFRI
AUS,LSO,1,2,2,2,12,0,0,AFRI
AUS,LSO,1,2,3,3,21,0,0,AFRI
AUS,LSO,1,2,99,99,6,0,0,AFRI
AUS,LUX,1,1,1,1,3,1,1,EURO
AUS,LUX,1,1,2,2,38,1,1,EURO
AUS,LUX,1,1,3,3,19,1,1,EURO
AUS,LUX,1,2,1,1,6,1,1,EURO
AUS,LUX,1,2,2,2,24,1,1,EURO
AUS,LUX,1,2,3,3,33,1,1,EURO
AUS,LUX,1,2,99,99,12,1,1,EURO
AUS,MAC,1,1,1,1,142,0,0,ASIA
AUS,MAC,1,1,2,2,355,0,0,ASIA
AUS,MAC,1,1,3,3,300,0,0,ASIA
AUS,MAC,1,1,3,4,10,0,0,ASIA
AUS,MAC,1,1,99,99,74,0,0,ASIA
AUS,MAC,1,2,1,1,200,0,0,ASIA
AUS,MAC,1,2,2,2,389,0,0,ASIA
AUS,MAC,1,2,3,3,404,0,0,ASIA
AUS,MAC,1,2,3,4,3,0,0,ASIA
AUS,MAC,1,2,99,99,99,0,0,ASIA
AUS,MAR,1,1,1,1,94,0,0,AFRI
AUS,MAR,1,1,2,2,323,0,0,AFRI
AUS,MAR,1,1,3,3,204,0,0,AFRI
AUS,MAR,1,1,3,4,19,0,0,AFRI
AUS,MAR,1,1,99,99,112,0,0,AFRI
AUS,MAR,1,2,1,1,86,0,0,AFRI
AUS,MAR,1,2,2,2,173,0,0,AFRI
AUS,MAR,1,2,3,3,181,0,0,AFRI
AUS,MAR,1,2,3,4,3,0,0,AFRI
AUS,MAR,1,2,99,99,83,0,0,AFRI
AUS,MCO,1,1,2,2,9,0,0,EURO
AUS,MCO,1,1,3,3,9,0,0,EURO
AUS,MCO,1,2,1,1,3,0,0,EURO
AUS,MCO,1,2,2,2,12,0,0,EURO
AUS,MCO,1,2,3,3,6,0,0,EURO
AUS,MCO,1,2,99,99,3,0,0,EURO
AUS,MDG,1,1,1,1,9,0,0,AFRI
AUS,MDG,1,1,2,2,25,0,0,AFRI
AUS,MDG,1,1,3,3,35,0,0,AFRI
AUS,MDG,1,1,3,4,4,0,0,AFRI
AUS,MDG,1,1,99,99,8,0,0,AFRI
AUS,MDG,1,2,1,1,20,0,0,AFRI
AUS,MDG,1,2,2,2,48,0,0,AFRI
AUS,MDG,1,2,3,3,28,0,0,AFRI
AUS,MDG,1,2,99,99,5,0,0,AFRI
AUS,MDV,1,1,1,1,6,0,0,ASIA
AUS,MDV,1,1,2,2,47,0,0,ASIA
AUS,MDV,1,1,3,3,41,0,0,ASIA
AUS,MDV,1,1,3,4,3,0,0,ASIA
AUS,MDV,1,1,99,99,3,0,0,ASIA
AUS,MDV,1,2,1,1,11,0,0,ASIA
AUS,MDV,1,2,2,2,39,0,0,ASIA
AUS,MDV,1,2,3,3,62,0,0,ASIA
AUS,MDV,1,2,99,99,18,0,0,ASIA
AUS,MEX,1,1,1,1,29,1,1,SCAC
AUS,MEX,1,1,2,2,220,1,1,SCAC
AUS,MEX,1,1,3,3,442,1,1,SCAC
AUS,MEX,1,1,3,4,26,1,1,SCAC
AUS,MEX,1,1,99,99,64,1,1,SCAC
AUS,MEX,1,2,1,1,60,1,1,SCAC
AUS,MEX,1,2,2,2,225,1,1,SCAC
AUS,MEX,1,2,3,3,486,1,1,SCAC
AUS,MEX,1,2,3,4,17,1,1,SCAC
AUS,MEX,1,2,99,99,93,1,1,SCAC
AUS,MHL,1,1,2,2,7,0,0,OCEA
AUS,MHL,1,2,1,1,6,0,0,OCEA
AUS,MHL,1,2,2,2,11,0,0,OCEA
AUS,MLI,1,1,1,1,9,0,0,AFRI
AUS,MLI,1,1,2,2,3,0,0,AFRI
AUS,MLI,1,1,3,3,9,0,0,AFRI
AUS,MLI,1,1,3,4,3,0,0,AFRI
AUS,MLI,1,1,99,99,3,0,0,AFRI
AUS,MLI,1,2,1,1,3,0,0,AFRI
AUS,MLI,1,2,3,3,3,0,0,AFRI
AUS,MLI,1,2,99,99,8,0,0,AFRI
AUS,MLT,1,1,1,1,9859,0,0,EURO
AUS,MLT,1,1,2,2,6732,0,0,EURO
AUS,MLT,1,1,3,3,1434,0,0,EURO
AUS,MLT,1,1,3,4,54,0,0,EURO
AUS,MLT,1,1,99,99,4207,0,0,EURO
AUS,MLT,1,2,1,1,12207,0,0,EURO
AUS,MLT,1,2,2,2,3333,0,0,EURO
AUS,MLT,1,2,3,3,1212,0,0,EURO
AUS,MLT,1,2,3,4,13,0,0,EURO
AUS,MLT,1,2,99,99,4436,0,0,EURO
AUS,MMR,1,1,1,1,1003,0,0,ASIA
AUS,MMR,1,1,2,2,2060,0,0,ASIA
AUS,MMR,1,1,3,3,1930,0,0,ASIA
